id,wordEn,pos,cefrLevel,fromOxford,rank,frequency,difficultyScore,phoneticUs,phoneticUk,phoneticAr,translit,syllabify,definitionEn,definitionAr,usageNote,category,primarySense,semanticTags,register,mnemonicAr,examples,collocations,synonyms,antonyms,relatedWords,wordFamily,arabicAr,frenchFr,germanDe,spanishEs,chineseZh,russianRu,portuguesePt,japaneseJa,italianIt,turkishTr,unitId,stratum,in_ielts
644,hand,noun,A1,1,644,3,3,hænd,,هَانْد,Yad,,The body part at the end of the arm.,إيدك اللي بتمسك بيها الحاجات. وممكن تيجي بمعنى مساعدة زي 'give a hand'.,"Used in many idioms: 'give a hand' (help), 'on the other hand' (contrast).",Health & Senses,Object,"[""#Body"", ""#Anatomy"", ""#Help""]",Neutral,كلمة 'Hand' قريبة من 'Handle'.. بتستخدم الـ 'Hand' عشان تعمل 'Handle' وتمسك الأمور.,"{""A1"": ""Wash your hands."", ""A2"": ""Hold my hand, please."", ""B1"": ""Can you give me a hand with this?"", ""B2"": ""On the other hand, it might rain."", ""C1"": ""The matter is now out of my hands."", ""C2"": ""He ruled the country with an iron hand.""}","[""shake hands"", ""right hand"", ""give a hand"", ""on the one hand""]","[""palm"", ""fist"", ""paw""]","[""foot""]","{""en"": [""handle"", ""handful"", ""handy""], ""ar"": [""مقبض"", ""حفنة"", ""مفيد""]}","{""noun"": ""hand"", ""verb"": ""hand"", ""adj"": ""handy"", ""adv"": ""handily""}",يَد,main,Hand,mano,手 (Shǒu),рука,mão,手 (Te),mano,el,A1_07,Polysemy_Multi_POS,False
4449,dump,verb,B2,1,4449,4,6,dʌmp,,دامب,Yarmi / Yatakhallas min,,"To get rid of something you do not want, especially in a careless way.",إنك ترمي حاجة مش عايزها بإهمال، أو تنهي علاقة مع حد فجأة.,Also used informally for ending a romantic relationship ('She dumped him').,Actions & Processes,Action,"[""#Waste"", ""#Relationships"", ""#Disposal""]",Neutral,صوت 'Dump' كأنك بترمي حاجة تقيلة على الأرض 'دب'.. يعني تتخلص منها.,"{""A1"": ""Don't dump trash here."", ""A2"": ""He dumped his bag on the floor."", ""B1"": ""They dumped the old furniture in the street."", ""B2"": ""She dumped her boyfriend last night."", ""C1"": ""The company was accused of dumping toxic waste in the river."", ""C2"": ""Foreign producers were accused of dumping cheap steel on the market.""}","[""dump waste"", ""dump a boyfriend"", ""illegal dumping""]","[""discard"", ""dispose of"", ""ditch"", ""abandon""]","[""keep"", ""retain"", ""preserve""]","{""en"": [""disposal"", ""waste"", ""litter""], ""ar"": [""تخلص"", ""إلقاء""]}","{""noun"":""dump"",""verb"":""dump""}",يرمي / يتخلص من,jeter,abladen,tirar,倾倒 (Qīngdǎo),сбрасывать,despejar,捨てる (Suteru),scaricare,dökmek,B2_22,Polysemy_Multi_POS,False
4757,dump,noun,B2,1,4757,4,5,dʌmp,,دامب,Makab nifāyāt,,A place where garbage or waste is taken and left.,مكان بنرمي فيه الزبالة، أو مكان مش نضيف ومهمل بنقول عليه كدة.,Can be used informally to describe a messy or unpleasant room/building ('This place is a dump').,Actions & Processes,Place,"[""#Waste"", ""#Environment"", ""#Pollution""]",Neutral,كلمة 'Dump' صوتها تقيل زي حاجة بتترمي 'دب'.. المكان اللي بنرمي فيه الزبالة.,"{""A1"": ""The car is at the dump."", ""A2"": ""We took the old sofa to the rubbish dump."", ""B1"": ""The city dump is full of plastic waste."", ""B2"": ""His apartment is a complete dump; he never cleans it."", ""C1"": ""The company was fined for using an illegal chemical dump."", ""C2"": ""The data dump provided evidence of the fraud.""}","[""garbage dump"", ""rubbish dump"", ""what a dump"", ""toxic dump""]","[""tip"", ""landfill"", ""junkyard""]",[],"{""en"": [""trash"", ""garbage"", ""waste""], ""ar"": [""قمامة"", ""زبالة""]}","{""noun"":""dump"",""verb"":""dump""}",مكب نفايات,décharge,Müllkippe,basurero,垃圾场 (Lājī chǎng),свалка,lixão,ゴミ捨て場 (Gomisuteba),discarica,çöplük,B2_22,Polysemy_Multi_POS,False
1125,despite,prep,B1,1,1125,3,5,dɪˈspaɪt,,دِسْبايت,Bi al-raghm min / Iḥtiqār,de•spite,Without being affected by; in spite of.,بمعنى بالرغم من.. يعني لما حاجة تحصل مع إن فيه سبب كان ممكن يمنعها.,Followed by a noun or 'doing something'. Do NOT say 'despite of'.,Feelings & Emotions,Relation,"[""#Contrast"", ""#Grammar"", ""#LinkingWord""]",Neutral,اربط 'Despite' بـ 'This bite'.. تخيل حد بيقول: 'Despite' 'بالرغم من' الـ 'Bite' 'العضة'، الكلب لسه بيحبني.,"{""A1"": ""We walked despite the rain."", ""A2"": ""She is happy despite being poor."", ""B1"": ""He came to work despite his illness."", ""B2"": ""Despite the traffic, we arrived on time."", ""C1"": ""Despite all efforts, the plan failed."", ""C2"": ""Despite the overwhelming evidence, he denied the charges.""}","[""despite the fact"", ""despite efforts"", ""despite this""]","[""in spite of"", ""regardless of"", ""notwithstanding""]","[""because of"", ""due to""]","{""en"": [""although"", ""even though"", ""however""], ""ar"": [""مع أن"", ""لكن""]}","{""noun"":""despite""}",بالرغم من / إحتقار,malgré,trotz,a pesar de,尽管 (Jǐnguǎn),несмотря на,apesar de,にもかかわらず (Ni mo kakawarazu),nonostante,rağmen,B1_03,Mnemonic_Trap,False
2967,whereas,conj,B2,1,2967,4,6,weəɹˈæz,weərˈæz,وِيرْآز,Baynamā / Fī ḥīn,where•as,In contrast or comparison with the fact that; taking into consideration that.,بينما.. أو في حين.. بنستخدمها عشان نوضح الفرق بين حاجتين.,Common in formal writing and legal documents.,General / Common,Relation,"[""#Contrast"", ""#Logic"", ""#Writing"", ""#Formal""]",Formal,كلمة 'Where' 'أين' + 'As' 'زي'.. بس على بعض 'Whereas' بتيجي للمقارنة.,"{""A1"": ""Tom is tall, whereas I am short."", ""A2"": ""She likes tea, whereas he likes coffee."", ""B1"": ""I am a student, whereas my brother works."", ""B2"": ""He must be about sixty, whereas his wife looks about thirty."", ""C1"": ""Whereas the city is noisy, the country is quiet."", ""C2"": ""Whereas the treaty was signed in good faith, it was soon violated.""}","[""whereas in fact""]","[""while"", ""although"", ""whilst"", ""though""]",[],"{""en"": [""however"", ""nevertheless"", ""but""], ""ar"": [""لكن"", ""مع ذلك"", ""بس""]}",,بينما / في حين,alors que,wogegen,mientras que,鉴于 (Jiànyú),в то время как,ao passo que,ところが (Tokoroga),mentre invece,halbuki,B2_12,Mnemonic_Trap,False
5519,constitute,verb,C1,1,5519,5,9,ˈkɑnstɪtuːt,ˈkɒnstɪtjuːt,كُونْسْتِتيوت,Yushakkil / Yumaththil,con•sti•tute,To be part of a whole; to amount to.,يشكّل أو يمثل جزء من حاجة.. زي لما نقول إن الشباب بيشكلوا نسبة كبيرة من السكان,Formal word for 'make up' or 'form'.,General / Common,State,"[""#Formal"", ""#Composition"", ""#Law""]",Formal,الـ 'Constitution' 'الدستور' هو اللي بيـ 'Constitute' 'بيشكل' القوانين,"{""A1"": ""Twelve months constitute a year."", ""A2"": ""These rules constitute the game."", ""B1"": ""Women constitute the majority of the workforce here."", ""B2"": ""Does this action constitute a crime?"", ""C1"": ""Nitrogen constitutes 78% of the atmosphere."", ""C2"": ""The defeat constituted a turning point in the war.""}","[""constitute a threat"", ""constitute a crime"", ""constitute a majority""]","[""make up"", ""form"", ""comprise"", ""represent""]",[],"{""en"": [""constitution"", ""constitutional"", ""constituent""], ""ar"": [""دستور"", ""مكون""]}","{""noun"":""constitution"",""verb"":""constitute"",""adj"":""constitutional""}",يُشَكِّل / يُمَثِّل,constituer,darstellen,constituir,构成 (gòu chéng),составлять,constituir,構成する (kōsei suru),costituire,oluşturmak,C1_20,Mnemonic_Trap,False
6006,perceive,verb,B2,1,6006,5,7,pərˈsiːv,,پِرْسِيف,Yataṣawwar / Yudrik,per•ceive,To become aware of something through the senses or to understand it in a certain way.,إنك تلاحظ حاجة بحواسك أو تفهمها وتشوفها بطريقتك الخاصة.,"Often involves interpretation, not just seeing. 'How do you perceive this situation?'",Health & Senses,Process,"[""#Senses"", ""#Mind"", ""#Understanding"", ""#Opinion""]",Neutral,قريبة من 'Receive' 'يستقبل'.. عينك ومخك بيعملوا 'Receive' للمعلومة فبتقدر تعملها 'Perceive' وتفهمها.,"{""A1"": ""I perceive a change."", ""A2"": ""She perceived a light in the distance."", ""B1"": ""He perceives the world differently than I do."", ""B2"": ""Risks are perceived differently by different people."", ""C1"": ""They were quick to perceive the subtle change in his mood."", ""C2"": ""The public perceives the measure as a violation of civil liberties.""}","[""perceive a threat"", ""perceive differently"", ""widely perceived"", ""perceive as""]","[""discern"", ""recognize"", ""notice"", ""regard"", ""view""]","[""ignore"", ""miss"", ""overlook""]","{""en"": [""perception"", ""perceptive"", ""sense"", ""view"", ""insight""], ""ar"": [""إدراك"", ""لماح"", ""حاسة"", ""رؤية"", ""بصيرة""]}","{""noun"": ""perception"", ""verb"": ""perceive"", ""adj"": ""perceptive"", ""adv"": ""perceptibly""}",يتصور / يدرك,percevoir,wahrnehmen,percibir,察觉 (Chájué),воспринимать,perceber,知覚する (Chikaku suru),percepire,algılamak,B2_32,Mnemonic_Trap,False
5245,albeit,conj,C1,1,5245,5,8,ɔːlˈbiːɪt,ɔːlˈbiːɪt,أولْبِيِت,Wa'in kān / Walaw,al•beit,Although; even though.,أداة ربط رسمية شوية بمعنى 'ولو' أو 'رغم إن'.,"Followed by an adjective, adverb, or phrase, rarely a full clause.",General / Common,Concept,"[""#Concession"", ""#Contrast"", ""#Grammar""]",Formal,'Albeit' قريبة من 'All be it'.. يعني 'ليكن'.. بنستخدمها بمعنى 'ولو' أو 'رغم إن'.,"{""A1"": ""Good, albeit small."", ""A2"": ""She came, albeit late."", ""B1"": ""It was risky, albeit necessary."", ""B2"": ""He finally agreed, albeit reluctantly."", ""C1"": ""The economy is growing, albeit at a slower rate."", ""C2"": ""They made a significant, albeit controversial, contribution to science.""}","[""albeit briefly"", ""albeit small"", ""albeit reluctantly""]","[""although"", ""though"", ""even if""]",[],"{""en"": [""although"", ""though""], ""ar"": [""رغم"", ""مع أن""]}",,وإن كان / ولو / وإن يكن,bien que,obwohl,no obstante,尽管 (Jǐnguǎn),хотя и,conquanto,にもかかわらず (Nimokakawarazu),benché,buna rağmen,C1_18,Mnemonic_Trap,False
3117,hence,adv,B2,1,3117,4,5,hɛns,,هِنْس,Lidhālik / Bialttālī,,As a consequence; for this reason.,بمعنى 'عشان كدة' أو 'وبالتالي'. بتستخدم لما تشرح نتيجة لحاجة.,"Formal transition word, similar to 'therefore' or 'thus'.",General / Common,Relation,"[""#Logic"", ""#Reasoning"", ""#Formal""]",Formal,كلمة 'Hence' شبه 'Hens' 'فراخ'.. الفراخ هربت 'Hence' 'وبالتالي' مفيش بيض النهاردة.,"{""A1"": ""Not typically used in A1 contexts."", ""A2"": ""It is late, hence we must go."", ""B1"": ""The cost of transport is high, hence the high prices."", ""B2"": ""He was a newcomer and hence had no enemies."", ""C1"": ""The evidence is false; hence, the conclusion is invalid."", ""C2"": ""The data was corrupted, hence the anomaly in the final report.""}","[""hence the name"", ""years hence""]","[""therefore"", ""thus"", ""consequently"", ""so"", ""accordingly""]",[],"{""en"": [""thence"", ""ergo""], ""ar"": [""من ثم"", ""إذاً""]}","{""adv"":""hence""}",لذلك / من ثم,par conséquent,daher,por lo tanto,因此 (Yīncǐ),следовательно,daí,それゆえに (Soreyueni),quindi,bu nedenle,B2_13,Mnemonic_Trap,False
5942,whereby,adv,C1,1,5942,5,8,wɛə(ɹ)ˈbaɪ,weəˈbaɪ,وِيرْبَاي,Bi-mūjibihā / Ḥaythu,where•by,By which; because of which.,بمعنى 'الذي بموجبه' أو 'بواسطته'، بتستخدم لربط جملة بتشرح الطريقة.,"Formal word. Used to connect a process with its result (e.g., 'a plan whereby we save money').",General / Common,Relation,"[""#Grammar"", ""#Logic"", ""#Formal"", ""#Connection""]",Formal,,"{""A1"": ""This is the rule whereby we play."", ""A2"": ""A deal whereby we both gain."", ""B1"": ""They have a system whereby students grade each other."", ""B2"": ""The government introduced a scheme whereby citizens could claim a refund."", ""C1"": ""It is a mechanism whereby the market regulates itself."", ""C2"": ""Cellular respiration is the metabolic pathway whereby cells generate energy.""}","[""system whereby"", ""arrangement whereby"", ""process whereby""]","[""by which"", ""through which""]",[],"{""en"": [""hereby"", ""thereby"", ""whereupon""], ""ar"": [""بموجب هذا"", ""بذلك"", ""عندئذ""]}","{""adv"":""whereby""}",حيث / بموجبها,par lequel,wodurch,por el cual,借以 (Jièyǐ),с помощью чего,através do qual,それによって (Sore ni yotte),tramite cui,sayesinde,C1_24,Mnemonic_Trap,False
5609,premise,noun,C1,1,5609,5,8,ˈpɹɛmɪs,,بْرِمِس,Farḍiyya / Asās Manṭiqī,,An idea or theory on which a statement or action is based.,فكرة أساسية أو فرضية بتبني عليها كلامك أو خطتك.,Often used in logic and arguments. Plural 'premises' can also mean a building/property.,Social Life & Communication,Concept,"[""#Logic"", ""#Argument"", ""#Theory""]",Formal,قريبة من كلمة 'Promise' في النطق، بس المعنى مختلف.. الـ 'Premise' هو الوعد المنطقي اللي بتبني عليه النتيجة.,"{""A1"": ""The idea is simple."", ""A2"": ""We started with a basic plan."", ""B1"": ""His argument is based on a false idea."", ""B2"": ""The whole movie is based on a strange premise."", ""C1"": ""The premise of the debate was that all people are equal."", ""C2"": ""If we accept the major premise, the conclusion follows inevitably.""}","[""basic premise"", ""false premise"", ""accept a premise"", ""based on the premise""]","[""hypothesis"", ""assumption"", ""proposition"", ""basis""]","[""conclusion"", ""fact""]","{""en"": [""promise"", ""surmise"", ""thesis""], ""ar"": [""وعد"", ""تخمين"", ""أطروحة""]}","{""noun"":""premise"",""verb"":""premise""}",فرضية / أساس منطقي,prémisse,Prämisse,premisa,前提 (Qiántí),предпосылка,premissa,前提 (Zentei),premessa,öncül,C1_21,Mnemonic_Trap,False
5567,discourse,noun,C1,1,5567,5,8,ˈdɪskɔɹs,ˈdɪskɔːs,دِسْكُورس,Khiṭāb / Ḥiwār,dis•course,Written or spoken communication or debate; a formal discussion of a topic.,خطاب أو حوار.. الكلام والنقاش الجاد اللي بيدور حوالين موضوع معين، زي السياسة أو الأدب.,"Academic term. Refers to the flow of discussion in a society (e.g., 'political discourse').",Social Life & Communication,Communication,"[""#Debate"", ""#Language"", ""#Academic""]",Formal,أولها 'Disc' زي 'Discussion'.. الـ 'Discourse' هو النقاش أو الخطاب الطويل حول موضوع معين,"{""A1"": ""The discourse was long."", ""A2"": ""They had a discourse about art."", ""B1"": ""Public discourse on health is important."", ""B2"": ""The professor led a discourse on modern history."", ""C1"": ""We need to elevate the level of political discourse."", ""C2"": ""Foucault analyzed the power dynamics inherent in medical discourse.""}","[""political discourse"", ""public discourse"", ""academic discourse"", ""civil discourse""]","[""discussion"", ""conversation"", ""debate"", ""dialogue""]","[""silence""]","{""en"": [""discuss"", ""discussion"", ""discursive""], ""ar"": [""يناقش"", ""نقاش"", ""استطرادي""]}","{""verb"":""discourse"",""adj"":""discursive""}",خطاب / حوار,discours,Diskurs,discurso,话语 (Huàyǔ),дискурс,discurso,談話 (Danwa),discorso,söylem,C1_21,Mnemonic_Trap,False
6658,criterion,noun,B2,1,6658,5,7,kraɪˈtɪriən,kraɪˈtɪərɪən,كْرَايْتِيرِيَن,Mi'yar,cri•te•ri•on,A principle or standard by which something may be judged or decided.,معيار أو مقياس بنحكم بيه على حاجة إذا كانت كويسة ولا لأ.,Plural is 'criteria'. 'Criteria' is often incorrectly used as a singular.,Social Life & Communication,Concept,"[""#Standard"", ""#Judgment"", ""#Academic""]",Formal,تشبه 'Critic' 'ناقد'.. الناقد بيحكم بناءً على 'Criterion' 'معيار' معين.,"{""A1"": ""Price is one criterion."", ""A2"": ""We have a strict criterion for entry."", ""B1"": ""The main criterion is value for money."", ""B2"": ""Academic ability is not the only criterion for admission."", ""C1"": ""The criteria for selection are very strict."", ""C2"": ""Validity is the most important criterion for this scientific test.""}","[""main criterion"", ""selection criteria"", ""meet the criteria""]","[""standard"", ""measure"", ""benchmark""]",[],"{""en"": [""critic"", ""critical"", ""criteria""], ""ar"": [""مقياس"", ""شرط""]}","{""noun"":""criterion""}",معيار,critère,Kriterium,criterio,标准 (Biāo zhǔn),критерий,critério,基準 (Kijun),criterio,kriter,B2_36,Mnemonic_Trap,False
